ID,Weight,starttime,endtime,profile_gender,profile_socialgrade_cie,profile_GOR,age,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,ethnicity_new,ethnicity_rc,split_EXP1,split_EXP2,split_EXP3,EXP1a,EXP1b,EXP2a,EXP2b,EXP3a,EXP3b
1588,1.329786892,4/17/2023 17:16:15,4/17/2023 17:33:39,1,2,7,30,1,2,1,1,1,2,2,1,9,1,9,1,85,999
1589,1.153359062,4/18/2023 9:30:57,4/18/2023 9:46:52,2,3,11,20,2, ,3,1,1,2,2,1,9,1,9,1,75,999
1590,.683868508,4/18/2023 7:33:59,4/18/2023 7:50:01,2,3,7,47,2, ,3,4,1,2,1,2,9,2,1,9,999,20
1591,.775671668,4/18/2023 8:05:32,4/18/2023 8:25:03,2,2,9,60,1,3,1,1,1,1,1,1,2,9,2,9,3,999
1592,.929539079,4/17/2023 18:37:43,4/17/2023 18:48:08,1,2,3,30,1,3,1,1,1,1,2,2,2,9,9,2,999,40
1593,.675851622,4/18/2023 7:03:39,4/18/2023 7:47:16,1,5,3,61,1,1,1,1,1,2,2,2,9,1,9,1,999,100
1594,1.724449719,4/17/2023 22:08:16,4/17/2023 22:15:52,2,1,1,34,1,2,1,1,1,1,1,1,1,9,1,9,41,999
1595,.977819591,4/17/2023 17:11:27,4/17/2023 17:25:19,1,4,2,52,1,2,2,1,1,2,2,2,9,1,9,1,999,67
1596,.87131986,4/18/2023 8:08:04,4/18/2023 8:21:45,1,2,2,42,1,1,3,1,1,1,1,1,2,9,1,9,80,999
1597,1.153359062,4/17/2023 21:35:43,4/17/2023 21:44:06,2,3,11,22,2, ,3,12,2,2,2,2,9,2,9,1,999,0
1598,.689098195,4/17/2023 19:50:14,4/17/2023 20:18:09,1,3,4,56,1,1,1,1,1,1,1,2,2,9,1,9,999,100
1599,.990752489,4/17/2023 22:50:00,4/17/2023 22:56:49,2,2,2,19,2, ,3,1,1,2,1,2,9,2,1,9,999,49
1600,2.330119522,4/17/2023 20:35:47,4/17/2023 20:56:46,2,4,5,54,2, ,2,1,1,2,1,1,9,1,1,9,70,999
1601,.500870648,4/17/2023 18:42:47,4/17/2023 18:58:52,2,5,4,43,1,2,1,1,1,2,2,2,9,1,9,1,999,100
1602,.470016312,4/17/2023 17:27:42,4/17/2023 17:34:08,1,2,5,28,1,7,1,8,2,1,1,1,1,9,2,9,0,999
1603,.510463742,4/18/2023 7:03:48,4/18/2023 7:18:14,2,2,12,41,1,98,1,1,1,2,2,1,9,1,9,2,41,999
1604,1.463439577,4/17/2023 22:07:43,4/17/2023 22:49:49,1,3,3,37,1,1,2,1,1,1,1,2,2,9,1,9,999,70
1605,.958074765,4/18/2023 9:13:22,4/18/2023 9:26:01,2,3,9,51,1,7,1,1,1,2,2,1,9,1,9,2,94,999
1606,.767917673,4/17/2023 21:18:46,4/17/2023 21:32:37,2,1,8,23,1,2,3,1,1,2,2,1,9,1,9,1,90,999
1607,1.315693682,4/18/2023 6:34:56,4/18/2023 6:45:13,2,4,2,21,2, ,3,4,1,2,1,2,9,1,2,9,999,100
1608,.739018839,4/17/2023 18:45:55,4/17/2023 18:51:51,2,1,8,27,1,2,1,6,2,1,2,2,2,9,9,2,999,11
1609,.976700745,4/17/2023 17:26:23,4/17/2023 17:49:47,1,2,6,30,1,1,2,1,1,1,2,2,1,9,9,2,999,41
1610,1.41365316,4/17/2023 18:13:38,4/17/2023 18:27:40,2,4,10,36,1,5,1,1,1,2,2,2,9,1,9,1,999,10
1611,1.364043627,4/17/2023 22:20:41,4/17/2023 22:37:36,2,4,5,58,2, ,3,1,1,2,1,1,9,1,1,9,100,999
1612,1.441307294,4/18/2023 8:00:41,4/18/2023 8:22:37,2,3,12,27,2, ,3,4,1,2,2,1,9,1,9,1,100,999
1613,.611602845,4/18/2023 7:24:56,4/18/2023 7:48:20,2,5,5,35,1,2,2,1,1,2,1,2,9,2,1,9,999,52
1614,.780259146,4/17/2023 18:15:49,4/17/2023 18:23:32,2,2,6,19,2, ,3,1,1,2,1,2,9,2,1,9,999,39
1615,.605705161,4/18/2023 8:05:42,4/18/2023 8:27:01,1,3,9,40,1,2,1,1,1,1,2,1,2,9,9,1,100,999
1616,.470144195,4/17/2023 19:09:28,4/17/2023 19:13:51,2,3,9,31,2, ,2,1,1,2,2,2,9,1,9,1,999,62
1617,1.180983422,4/18/2023 6:53:12,4/18/2023 7:09:49,1,3,11,57,2, ,3,1,1,2,1,1,9,2,1,9,43,999
1618,.809462177,4/17/2023 17:17:11,4/17/2023 17:36:58,2,4,2,52,1,2,1,1,1,2,2,2,9,1,9,2,999,46
1619,.739504228,4/17/2023 18:09:35,4/17/2023 18:13:32,2,1,4,43,2, ,3,6,2,1,2,2,1,9,9,1,999,29
1620,1.847057273,4/17/2023 19:09:24,4/17/2023 19:21:32,1,4,7,33,1,2,1,4,1,1,1,1,1,9,1,9,70,999
1621,.526329516,4/17/2023 18:09:28,4/17/2023 18:29:35,2,4,9,42,1,99,2,1,1,2,2,1,9,1,9,1,45,999
1622,2.111946219,4/17/2023 19:39:07,4/17/2023 20:09:06,1,5,7,21,2, ,4,18,2,1,1,1,1,9,2,9,68,999
1623,.914594452,4/17/2023 20:06:56,4/18/2023 5:39:07,2,1,8,43,1,1,2,1,1,1,2,2,1,9,9,2,999,100
1624,1.226972601,4/17/2023 19:51:23,4/17/2023 20:02:41,2,3,3,21,1,1,3,1,1,1,1,1,2,9,1,9,100,999
1625,.717974228,4/17/2023 20:55:36,4/17/2023 21:08:10,2,1,2,45,1,2,1,1,1,2,1,2,9,1,2,9,999,90
1626,.585248317,4/17/2023 21:38:24,4/17/2023 21:55:17,1,2,7,29,2, ,1,1,1,1,2,1,1,9,9,1,78,999
1627,1.185398804,4/17/2023 17:07:01,4/17/2023 17:22:34,2,1,11,47,2, ,3,4,1,1,1,2,2,9,1,9,999,100
1628,.426104683,4/18/2023 8:01:18,4/18/2023 8:12:01,2,1,8,58,2, ,2,1,1,2,1,1,9,2,1,9,71,999
1629,.813415025,4/17/2023 22:08:27,4/17/2023 22:31:02,2,3,8,73,1,1,2,1,1,2,1,2,9,1,1,9,999,75
1630,.990752489,4/17/2023 21:11:19,4/17/2023 21:16:50,2,1,2,24,99, ,3,9,2,1,1,1,2,9,1,9,47,999
1631,1.02091978,4/17/2023 17:15:02,4/17/2023 17:27:30,2,6,11,50,1,1,1,1,1,2,1,1,9,2,1,9,27,999
1632,1.804542324,4/18/2023 6:43:38,4/18/2023 6:59:27,1,2,2,25,1,99,1,19, ,2,1,1,9,1,2,9,90,999
1633,.557710516,4/17/2023 19:01:50,4/17/2023 19:19:37,2,4,9,27,1,7,1,1,1,2,1,1,9,1,1,9,100,999
1634,1.013137609,4/17/2023 17:20:09,4/17/2023 17:50:04,1,2,7,47,1,7,2,1,1,2,2,1,9,1,9,1,80,999
1635,1.210522682,4/17/2023 21:28:23,4/17/2023 21:41:06,1,3,12,59,2, ,3,4,1,2,2,2,9,1,9,1,999,100
1636,.622350892,4/18/2023 5:20:11,4/18/2023 5:26:40,1,5,10,35,2, ,3,1,1,2,1,1,9,2,2,9,23,999
1637,.692045622,4/17/2023 21:58:32,4/17/2023 22:20:12,1,3,9,24,2, ,3,1,1,2,2,2,9,1,9,1,999,100
1638,.431036264,4/17/2023 20:08:41,4/17/2023 20:36:27,2,4,8,37,2, ,1,1,1,1,2,2,2,9,9,2,999,75
1639,.925554161,4/18/2023 8:57:37,4/18/2023 9:01:41,2,3,9,19,2, ,3,1,1,2,2,2,9,1,9,1,999,75
1640,1.295269407,4/17/2023 23:19:46,4/18/2023 0:10:52,2,6,11,54,1,1,1,1,1,2,2,1,9,1,9,2,72,999
1641,.929539079,4/17/2023 17:33:33,4/17/2023 17:40:41,1,1,2,26,1,3,1,1,1,1,1,2,1,9,2,9,999,73
1642,.825268514,4/17/2023 17:47:45,4/17/2023 18:33:04,1,5,1,60,1,1,2,1,1,2,2,1,9,2,9,2,100,999
1643,.921578485,4/17/2023 18:10:35,4/17/2023 18:32:20,1,3,5,60,1,1,2,1,1,1,1,2,2,9,2,9,999,0
1644,.571408685,4/17/2023 20:29:53,4/17/2023 20:36:17,2,4,3,30,1,1,1,1,1,1,2,2,2,9,9,1,999,56
1645,.724036023,4/17/2023 20:10:21,4/17/2023 20:29:35,1,3,4,35,1,1,2,1,1,1,1,2,2,9,1,9,999,100
1646,.788871621,4/17/2023 17:28:01,4/17/2023 17:43:39,1,1,6,63,1,1,1,1,1,1,1,2,2,9,1,9,999,100
1647,.813415025,4/18/2023 6:52:10,4/18/2023 7:03:42,2,3,6,73,1,1,2,1,1,1,1,2,2,9,2,9,999,51
1648,.631521224,4/18/2023 8:12:37,4/18/2023 8:33:00,2,1,10,65,1,1,2,1,1,1,1,2,2,9,1,9,999,95
1649,.554568278,4/18/2023 7:48:06,4/18/2023 7:51:54,1,3,12,31,99, ,1,1,1,2,2,2,9,2,9,2,999,31
1650,.613889792,4/17/2023 21:09:44,4/17/2023 21:30:30,1,3,9,36,1,1,1,1,1,2,1,1,9,2,2,9,98,999
1651,.876634339,4/18/2023 6:49:58,4/18/2023 7:05:24,2,3,6,34,1,2,1,1,1,2,2,1,9,1,9,2,50,999
1652,2.210345611,4/17/2023 17:19:38,4/17/2023 17:27:19,1,3,9,20,2, ,3,1,1,2,2,2,9,1,9,1,999,57
1653,.642273755,4/17/2023 22:10:31,4/17/2023 22:14:30,2,3,11,24,2, ,1,17,2,2,2,2,9,2,9,1,999,48
1654,.642417377,4/17/2023 22:12:39,4/17/2023 22:41:19,2,1,4,50,1,1,1,1,1,2,1,1,9,1,2,9,50,999
1655,.788871621,4/18/2023 6:15:42,4/18/2023 6:33:06,1,2,9,51,1,1,1,1,1,1,1,1,2,9,1,9,100,999
1656,1.021232037,4/17/2023 19:10:20,4/17/2023 19:32:14,1,4,8,56,1,1,2,1,1,2,1,1,9,1,1,9,95,999
1657,1.408563632,4/17/2023 20:11:52,4/17/2023 20:20:53,1,2,3,32,1,1,3,1,1,2,2,2,9,1,9,1,999,80
1658,.848085046,4/17/2023 18:53:20,4/17/2023 19:03:45,2,5,1,32,2, ,3,1,1,2,2,2,9,1,9,1,999,50
1659,.903142048,4/17/2023 17:17:34,4/17/2023 17:37:08,1,1,1,62,1,1,2,1,1,1,1,1,2,9,2,9,100,999
1660,.443279097,4/17/2023 18:37:56,4/17/2023 18:49:39,2,2,4,40,1,1,1,8,2,2,1,1,9,1,1,9,75,999
1661,1.270180679,4/18/2023 8:05:54,4/18/2023 8:13:50,1,1,10,42,1,2,1,1,1,2,1,2,9,1,1,9,999,67
1662,.742366364,4/17/2023 19:56:46,4/17/2023 20:13:12,2,4,9,46,1,1,2,1,1,2,2,2,9,1,9,2,999,45
1663,.395367946,4/17/2023 21:05:48,4/17/2023 21:23:49,2,1,9,38,2, ,2,1,1,2,1,2,9,1,1,9,999,100
1664,.744955317,4/17/2023 19:42:04,4/17/2023 19:58:14,1,5,7,44,2, ,3,1,1,1,1,2,1,9,1,9,999,58
1665,.70224792,4/18/2023 7:58:45,4/18/2023 8:11:52,2,2,2,46,1,1,1,1,1,1,1,1,2,9,1,9,52,999
1666,2.832626889,4/18/2023 4:39:05,4/18/2023 4:47:43,1,3,7,29,1,2,3,4,1,2,1,2,9,1,2,9,999,78
1667,.668292678,4/18/2023 8:29:00,4/18/2023 8:31:50,1,5,10,29,1,2,1,18,2,1,1,1,1,9,2,9,41,999
1668,.452816526,4/18/2023 8:03:15,4/18/2023 8:26:52,2,1,8,32,1,2,1,1,1,2,2,1,9,2,9,2,94,999
1669,.63193347,4/17/2023 20:26:20,4/17/2023 20:46:00,1,2,9,33,1,1,2,1,1,2,2,2,9,1,9,1,999,10
1670,1.021574906,4/18/2023 7:53:44,4/18/2023 8:16:13,1,2,8,33,1,1,2,1,1,1,1,1,1,9,1,9,57,999
1671,1.369879499,4/17/2023 19:20:03,4/17/2023 19:41:38,2,3,2,31,2, ,3,4,1,2,2,1,9,2,9,1,66,999
1672,1.041483974,4/17/2023 19:25:02,4/17/2023 19:38:56,1,3,10,43,2, ,3,1,1,1,2,1,2,9,9,1,99,999
1673,1.435170584,4/17/2023 19:07:29,4/17/2023 19:15:03,2,3,5,34,99, ,3,4,1,2,1,2,9,1,1,9,999,83
1674,1.31785385,4/17/2023 18:05:01,4/17/2023 18:07:29,2,4,5,21,2, ,3,1,1,1,1,1,2,9,1,9,80,999
1675,.628377178,4/17/2023 18:13:08,4/17/2023 18:33:23,2,3,8,25,99, ,1,1,1,1,2,2,1,9,9,2,999,94
1676,.666264155,4/17/2023 21:24:59,4/17/2023 21:45:59,2,5,8,48,2, ,3,4,1,2,2,1,9,2,9,2,66,999
1677,.951940467,4/17/2023 20:13:31,4/17/2023 20:26:33,2,2,8,30,1,99,2,1,1,1,2,2,1,9,9,1,999,0
1678,.717974228,4/17/2023 19:09:55,4/17/2023 19:32:44,2,2,1,29,1,2,1,1,1,2,1,2,9,1,2,9,999,100
1679,.72416783,4/18/2023 5:35:40,4/18/2023 5:52:15,2,3,7,66,1,1,2,1,1,1,2,2,1,9,9,1,999,80
1680,.640497568,4/17/2023 20:42:09,4/17/2023 20:59:48,2,3,5,47,1,1,2,1,1,2,2,2,9,1,9,2,999,80
1681,1.041719544,4/17/2023 20:51:55,4/17/2023 21:10:53,2,4,5,53,1,1,2,1,1,1,1,2,1,9,1,9,999,0
1682,1.570612711,4/17/2023 21:49:13,4/17/2023 22:13:24,1,3,11,49,2, ,3,13,2,1,2,1,2,9,9,2,72,999
1683,1.289914873,4/17/2023 20:57:54,4/17/2023 21:11:14,1,2,1,26,1,99,4,1,1,2,2,2,9,1,9,1,999,100
1684,.755450329,4/17/2023 18:36:32,4/17/2023 21:17:30,1,4,9,62,2, ,2,1,1,2,1,2,9,1,2,9,999,72
1685,.663119255,4/17/2023 18:05:03,4/17/2023 18:34:07,2,3,8,44,1,1,2,1,1,2,1,1,9,1,2,9,58,999
1686,.637723903,4/18/2023 8:22:02,4/18/2023 8:36:02,2,2,2,28,1,7,1,1,1,1,1,2,2,9,2,9,999,100
1687,.835955868,4/17/2023 18:34:08,4/17/2023 18:54:34,1,2,4,43,2, ,3,1,1,2,1,2,9,1,1,9,999,59
1688,.877992365,4/18/2023 8:28:42,4/18/2023 8:31:40,2,4,11,23,2, ,2,1,1,1,1,2,2,9,1,9,999,37
1689,.833016168,4/18/2023 8:11:19,4/18/2023 8:22:03,2,3,3,31,1,1,1,1,1,2,1,2,9,2,2,9,999,81
1690,1.415906969,4/17/2023 18:14:08,4/17/2023 18:24:09,2,5,11,34,1,4,3,1,1,1,2,2,2,9,9,2,999,41
1691,.780327129,4/17/2023 18:09:07,4/17/2023 18:29:13,2,1,3,23,1,2,3,1,1,2,2,1,9,1,9,1,100,999
1692,.718804496,4/17/2023 17:57:15,4/17/2023 18:08:04,2,4,5,44,1,1,2,1,1,2,1,2,9,2,1,9,999,68
1693,1.369879499,4/17/2023 17:09:21,4/17/2023 17:25:49,2,3,2,41,2, ,3,1,1,1,2,1,2,9,9,2,17,999
1694,.979174585,4/17/2023 20:39:27,4/17/2023 20:53:07,1,3,9,45,1,2,1,1,1,2,2,2,9,1,9,1,999,100
1695,.982843727,4/18/2023 7:28:22,4/18/2023 7:34:35,2,4,3,39,2, ,3,1,1,2,1,1,9,2,2,9,48,999
1696,.779664132,4/17/2023 18:01:07,4/17/2023 18:14:52,1,3,8,29,2, ,3,1,1,2,1,1,9,1,2,9,100,999
1697,.452816526,4/18/2023 8:12:14,4/18/2023 8:46:10,2,2,9,33,1,2,1,1,1,1,1,2,2,9,1,9,999,70
1698,.619993538,4/17/2023 21:34:22,4/17/2023 22:05:26,2,5,1,59,2, ,2,1,1,1,1,2,1,9,1,9,999,80
1699,.987628822,4/17/2023 17:34:34,4/17/2023 18:32:15,2,3,9,56,1,2,1,1,1,1,1,2,2,9,2,9,999,95
1700,1.127866729,4/17/2023 19:03:11,4/17/2023 19:17:30,2,4,2,52,1,2,4,1,1,2,2,2,9,2,9,2,999,55
1701,1.253746777,4/17/2023 20:09:29,4/17/2023 21:35:59,2,5,7,70,1,7,4,1,1,1,2,2,2,9,9,1,999,97
1702,.563894827,4/17/2023 17:45:28,4/17/2023 18:04:07,1,1,1,58,1,1,1,1,1,2,1,1,9,1,2,9,74,999
1703,.664093787,4/17/2023 19:03:14,4/17/2023 19:30:55,2,5,8,75,1,2,1,1,1,1,1,1,1,9,1,9,47,999
1704,.848289111,4/18/2023 8:10:02,4/18/2023 9:08:15,2,3,5,25,1,2,1,1,1,1,1,2,2,9,2,9,999,80
1705,.712105994,4/18/2023 2:05:26,4/18/2023 2:21:55,1,1,7,47,1,1,1,1,1,2,2,2,9,2,9,1,999,71
1706,.717974228,4/17/2023 22:26:30,4/18/2023 1:33:59,2,2,3,32,1,2,1,1,1,2,2,1,9,1,9,2,70,999
1707,1.036163965,4/18/2023 8:16:05,4/18/2023 8:23:45,2,4,9,24,2, ,3,1,1,1,2,1,1,9,9,1,52,999
1708,1.036177391,4/17/2023 19:11:50,4/17/2023 19:25:19,2,3,9,41,1,3,1,1,1,2,1,2,9,1,2,9,999,100
1709,1.157379446,4/18/2023 7:55:42,4/18/2023 8:08:06,1,3,9,37,1,3,1,1,1,1,1,1,2,9,1,9,100,999
1710,.879367242,4/17/2023 17:44:42,4/17/2023 17:59:09,2,3,4,34,2, ,3,1,1,1,1,2,2,9,1,9,999,10
1711,.677777277,4/17/2023 17:08:46,4/17/2023 17:21:46,1,1,10,52,1,2,1,1,1,2,1,2,9,1,1,9,999,90
1712,.910210989,4/17/2023 18:11:47,4/17/2023 18:27:41,2,4,9,32,1,7,1,1,1,1,2,2,1,9,9,1,999,30
1713,.35876443,4/17/2023 19:08:34,4/17/2023 19:32:58,1,3,10,29,2, ,1,1,1,1,2,2,1,9,9,2,999,100
1714,.806994654,4/17/2023 19:10:10,4/17/2023 19:25:53,2,2,10,42,1,2,1,1,1,1,1,2,1,9,2,9,999,99
1715,.832589224,4/17/2023 17:39:51,4/17/2023 17:54:59,2,2,9,56,1,2,1,1,1,2,2,2,9,1,9,1,999,90
1716,.74900488,4/18/2023 7:54:13,4/18/2023 8:06:08,2,1,6,46,1,1,1,1,1,1,2,1,2,9,9,1,81,999
1717,.769015005,4/17/2023 19:00:36,4/17/2023 19:14:31,1,2,8,54,1,1,2,1,1,2,1,1,9,2,2,9,80,999
1718,1.054197362,4/18/2023 4:39:26,4/18/2023 5:01:50,1,3,3,41,1,3,1,1,1,2,1,1,9,1,1,9,65,999
1719,.478611583,4/17/2023 19:33:15,4/17/2023 19:44:41,2,3,11,32,99, ,1,1,1,2,2,2,9,1,9,1,999,62
1720,.411809447,4/18/2023 7:02:24,4/18/2023 7:16:45,2,2,4,44,2, ,1,1,1,1,1,1,2,9,2,9,100,999
1721,.419954091,4/17/2023 20:39:17,4/17/2023 20:50:57,2,3,5,62,1,7,2,1,1,1,2,2,2,9,9,2,999,50
1722,.858523199,4/18/2023 8:18:43,4/18/2023 8:41:54,1,3,11,47,1,2,1,1,1,1,1,1,2,9,2,9,59,999
1723,.674841814,4/17/2023 23:18:39,4/17/2023 23:46:07,1,3,2,65,1,2,1,1,1,1,1,2,2,9,2,9,999,1
1724,1.781511042,4/17/2023 17:12:01,4/17/2023 17:27:54,1,1,8,19,2, ,3,1,1,2,1,2,9,1,1,9,999,100
1725,1.477107357,4/17/2023 20:10:09,4/17/2023 20:38:12,2,3,7,30,1,2,1,1,1,2,1,1,9,1,2,9,80,999
1726,1.759275579,4/17/2023 17:10:50,4/17/2023 17:39:01,1,1,7,34,1,3,3,1,1,1,2,2,1,9,9,1,999,53
1727,.581266451,4/18/2023 8:27:41,4/18/2023 8:44:25,2,5,9,71,2, ,2,1,1,2,1,2,9,1,1,9,999,49
1728,.873516559,4/17/2023 17:22:07,4/17/2023 17:37:53,2,2,9,30,1,3,1,1,1,2,2,1,9,1,9,1,30,999
1729,.981397904,4/17/2023 19:15:37,4/17/2023 20:02:56,2,4,9,40,1,2,1,1,1,1,1,2,2,9,2,9,999,100
1730,.496429847,4/17/2023 20:45:21,4/17/2023 21:16:50,2,3,10,36,2, ,1,4,1,2,1,1,9,1,1,9,0,999
1731,.915913527,4/17/2023 19:09:51,4/17/2023 20:34:26,1,4,3,68,1,3,1,1,1,2,2,2,9,2,9,1,999,16
1732,.731057587,4/17/2023 19:35:47,4/17/2023 19:47:06,2,1,3,21,2, ,3,14,2,1,2,2,1,9,9,1,999,58
1733,.70347238,4/17/2023 18:09:27,4/17/2023 18:44:41,2,4,8,42,99, ,1,9,2,1,2,2,1,9,9,2,999,51
1734,.878475862,4/17/2023 21:24:59,4/17/2023 21:34:04,2,1,7,70,1,3,2,4,1,1,2,1,2,9,9,2,67,999
1735,2.983895948,4/17/2023 19:30:46,4/17/2023 19:43:59,1,3,4,24,1,2,3,1,1,2,2,2,9,1,9,2,999,85
1736,.990648958,4/17/2023 19:18:17,4/17/2023 19:42:12,2,4,6,18,2, ,3,1,1,1,1,1,1,9,1,9,100,999
1737,1.02008069,4/17/2023 20:35:14,4/17/2023 20:50:43,1,4,6,60,1,1,2,1,1,1,2,1,1,9,9,2,49,999
1738,1.28929771,4/17/2023 18:43:21,4/17/2023 18:58:28,2,2,1,26,1,2,4,1,1,1,2,1,1,9,9,2,61,999
1739,.940898717,4/17/2023 17:11:55,4/17/2023 17:24:37,2,1,7,30,2, ,3,4,1,1,2,1,1,9,9,2,70,999
1740,4.332091865,4/17/2023 20:24:44,4/17/2023 20:51:18,2,3,7,40,1,2,2,16,2,1,2,2,1,9,9,1,999,100
1741,.81304658,4/17/2023 20:14:15,4/17/2023 22:21:10,2,3,6,42,1,7,1,1,1,2,1,1,9,1,2,9,100,999
1742,.575270776,4/18/2023 6:47:21,4/18/2023 6:55:23,2,5,3,32,2, ,2,1,1,1,2,1,1,9,9,1,50,999
1743,1.190311972,4/18/2023 5:25:52,4/18/2023 6:01:12,1,3,7,34,1,1,1,1,1,2,1,1,9,2,2,9,20,999
1744,.987628822,4/17/2023 22:11:26,4/17/2023 22:26:25,2,3,6,51,1,2,1,4,1,2,2,1,9,1,9,2,87,999
1745,.808075886,4/18/2023 8:05:15,4/18/2023 8:16:07,1,1,5,47,1,1,1,1,1,2,1,2,9,1,1,9,999,12
1746,.762984738,4/18/2023 8:08:08,4/18/2023 8:20:28,2,1,7,29,1,2,1,15,2,1,2,2,1,9,9,2,999,100
1747,.899039434,4/18/2023 8:01:23,4/18/2023 8:24:29,1,3,8,63,1,2,2,19, ,1,2,2,2,9,9,1,999,100
1748,.674841814,4/17/2023 18:31:09,4/17/2023 18:57:01,1,3,1,65,1,2,1,1,1,2,2,1,9,1,9,1,91,999
1749,.633122743,4/17/2023 18:40:17,4/17/2023 18:59:36,2,3,5,42,1,2,2,1,1,2,2,1,9,1,9,2,29,999
1750,.80434712,4/17/2023 18:09:36,4/17/2023 18:27:25,1,2,8,59,1,1,2,1,1,2,2,2,9,1,9,2,999,75
1751,1.17717384,4/17/2023 19:04:34,4/17/2023 21:24:53,2,3,4,18,2, ,3,1,1,2,2,2,9,1,9,1,999,100
1752,.79715648,4/17/2023 20:15:44,4/17/2023 20:29:16,1,2,6,47,2, ,1,1,1,2,2,1,9,1,9,1,41,999
1753,.616647827,4/17/2023 22:43:31,4/17/2023 23:11:33,1,1,10,22,1,3,3,1,1,1,2,1,2,9,9,2,100,999
1754,.972261039,4/18/2023 8:35:14,4/18/2023 8:56:34,1,4,5,68,1,1,2,1,1,2,1,2,9,1,2,9,999,0
1755,1.125467297,4/17/2023 20:10:17,4/17/2023 20:31:03,2,3,5,70,2, ,3,1,1,1,1,2,2,9,2,9,999,74
1756,.90284286,4/18/2023 3:29:34,4/18/2023 3:50:25,2,3,7,40,1,2,1,1,1,1,2,1,2,9,9,1,85,999
1757,.756476889,4/17/2023 21:07:35,4/17/2023 21:18:47,2,3,1,42,1,7,1,1,1,1,1,2,2,9,2,9,999,54
1758,1.247330367,4/17/2023 20:32:47,4/17/2023 20:38:32,2,5,9,23,1,2,3,1,1,1,1,1,1,9,1,9,48,999
1759,1.205368593,4/17/2023 20:40:11,4/17/2023 21:12:56,1,3,5,56,2, ,3,1,1,2,1,1,9,1,2,9,100,999
1760,.979174585,4/18/2023 7:38:15,4/18/2023 7:45:10,1,3,9,30,1,2,1,1,1,2,1,1,9,2,2,9,100,999
1761,.523960467,4/17/2023 23:03:52,4/17/2023 23:18:03,2,2,7,27,1,99,1,11,2,2,1,1,9,2,1,9,64,999
1762,.976511747,4/17/2023 19:38:45,4/17/2023 20:45:40,2,2,7,24,1,2,1,4,1,1,2,1,1,9,9,1,77,999
1763,1.701491963,4/17/2023 19:46:02,4/17/2023 20:14:38,1,3,5,42,1,2,3,4,1,2,1,2,9,2,1,9,999,70
1764,.673745998,4/17/2023 19:55:51,4/17/2023 20:15:43,2,2,4,44,99, ,1,16,2,2,2,1,9,2,9,1,54,999
1765,1.078511961,4/17/2023 17:36:24,4/17/2023 17:50:08,2,4,6,57,1,1,2,9,2,1,1,1,1,9,1,9,0,999
1766,1.195148623,4/18/2023 7:33:08,4/18/2023 7:44:10,1,3,6,56,1,1,2,1,1,1,2,1,2,9,9,1,90,999
1767,.981397904,4/17/2023 22:11:39,4/17/2023 22:26:03,2,4,6,28,1,2,1,1,1,2,2,2,9,1,9,2,999,70
1768,.798771529,4/17/2023 18:40:08,4/17/2023 18:53:16,1,2,4,35,1,2,1,1,1,1,1,2,2,9,1,9,999,30
1769,.747115958,4/17/2023 20:32:21,4/17/2023 20:39:30,1,4,7,41,1,1,2,1,1,2,1,2,9,2,1,9,999,50
1770,2.687758556,4/17/2023 20:08:53,4/17/2023 20:20:57,1,3,5,18,2, ,3,1,1,2,2,2,9,1,9,1,999,40
1771,.788048189,4/18/2023 6:55:39,4/18/2023 7:14:30,1,4,6,51,1,2,1,19, ,2,1,2,9,1,2,9,999,100
1772,.903605962,4/18/2023 5:08:23,4/18/2023 5:18:06,1,3,4,24,1,1,3,1,1,2,2,1,9,1,9,2,81,999
1773,2.147236054,4/18/2023 5:42:05,4/18/2023 5:56:42,1,6,7,35,1,2,1,15,2,1,2,1,2,9,9,1,67,999
1774,.715123291,4/18/2023 8:08:44,4/18/2023 8:27:32,2,1,5,34,1,2,1,1,1,1,2,2,2,9,9,1,999,80
1775,2.410972407,4/17/2023 23:04:20,4/17/2023 23:26:39,1,2,9,21,1,7,3,1,1,2,2,1,9,1,9,1,91,999
1776,.491852768,4/17/2023 19:38:37,4/18/2023 7:19:20,2,5,2,38,1,1,1,1,1,2,2,2,9,1,9,1,999,100
1777,.755772199,4/18/2023 7:30:04,4/18/2023 7:46:27,1,1,12,34,2, ,1,1,1,1,1,1,1,9,1,9,50,999
1778,1.574210609,4/18/2023 7:32:32,4/18/2023 7:50:10,2,3,8,36,1,2,3,1,1,1,1,2,2,9,1,9,999,81
1779,.875772231,4/17/2023 18:56:27,4/17/2023 19:43:10,2,3,3,49,2, ,3,1,1,1,2,1,1,9,9,2,80,999
1780,1.490196159,4/17/2023 19:21:18,4/17/2023 19:24:04,2,6,11,24,2, ,1,19, ,2,1,2,9,2,2,9,999,100
1781,.636258398,4/17/2023 22:50:11,4/17/2023 23:10:06,2,3,7,62,1,1,2,1,1,1,1,1,2,9,1,9,100,999
1782,.883656096,4/18/2023 7:34:40,4/18/2023 7:46:36,2,3,8,24,1,7,3,1,1,1,1,1,2,9,1,9,40,999
1783,.929553061,4/18/2023 7:11:56,4/18/2023 7:27:21,1,4,5,67,1,1,2,1,1,2,1,2,9,2,2,9,999,11
1784,.712105994,4/18/2023 2:53:11,4/18/2023 3:09:00,1,1,7,34,1,1,1,1,1,2,2,2,9,1,9,2,999,77
